latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
40.68041,-73.92972,1.0,1.0,0.02,1.0,0.0
40.71744,-73.99559,2.0,10.0,1.59,1.0,35.0
40.74038,-74.00139,3.0,2.0,1.09,1.0,39.0
40.75099,-73.96994,1.0,7.0,0.1,1.0,358.0
40.77323,-73.95567,20.0,2.0,0.06,3.0,128.0
40.66648,-73.91375,2.0,40.0,4.15,1.0,223.0
40.75884,-73.81477,3.0,88.0,3.28,10.0,358.0
40.77944,-73.98567,5.0,49.0,0.56,1.0,201.0
40.76186,-73.99165,2.0,118.0,2.11,3.0,312.0
40.79533,-73.94764,2.0,169.0,4.27,1.0,38.0
40.74923,-73.94847,3.0,2.0,2.0,7.0,34.0
40.62655,-73.9407,2.0,1.0,0.31,4.0,96.0
40.64513,-73.94944,2.0,0.0,0.48,1.0,365.0
40.79714,-73.93685,1.0,66.0,4.78,1.0,16.0
40.69697,-73.93207,2.0,4.0,0.64,1.0,9.0
40.67852,-73.94377,15.0,0.0,0.22800000000000004,1.0,0.0
40.79877,-73.93964,3.0,21.0,1.14,2.0,9.0
40.76262,-73.98677,2.0,115.0,2.56,1.0,19.0
40.71794,-73.99686,3.0,4.0,0.4,2.0,0.0
40.64229,-73.96548,1.0,169.0,2.08,1.0,344.0
40.68227,-73.96486,2.0,9.0,0.89,1.0,17.0
40.70068,-73.91008,6.0,2.0,0.13,1.0,0.0
40.72042,-73.99844,1.0,0.0,0.154,1.0,0.0
40.63481,-74.08519,2.0,333.0,3.19,6.0,340.0
40.82267,-73.94677,1.0,58.0,1.55,2.0,0.0
40.72526,-73.99201,3.0,10.0,0.21,1.0,275.0
40.71382,-73.94164,2.0,14.0,0.19,1.0,0.0
40.67011,-73.9243,10.0,0.0,0.314,1.0,32.0
40.86757,-73.92699,14.0,14.0,0.57,1.0,4.0
40.79893,-73.96249,1.0,146.0,2.67,2.0,40.0
40.68026,-74.00078,4.0,0.0,0.754,1.0,317.0
40.69043,-73.94909,5.0,0.0,0.13600000000000004,1.0,0.0
40.68201,-73.99535,3.0,2.0,0.09,2.0,0.0
40.78991,-73.94816,3.0,0.0,0.32,1.0,38.0
40.83267,-73.94156,30.0,0.0,0.32,1.0,90.0
40.77148,-73.98226,1.0,221.0,4.65,2.0,327.0
40.76683,-73.96867,1.0,10.0,0.54,1.0,365.0
40.80042,-73.96147,30.0,1.0,1.0,32.0,317.0
40.73817,-74.00274,3.0,6.0,0.1,1.0,0.0
40.69171,-73.94891,4.0,63.0,1.6,2.0,37.0
40.68153,-73.93825,3.0,140.0,2.75,2.0,197.0
40.70041,-73.93957,2.0,9.0,0.19,1.0,357.0
40.68812,-73.97666,3.0,148.0,3.83,2.0,42.0
40.68191,-73.95475,5.0,7.0,0.09,1.0,0.0
40.76292,-73.87906,3.0,2.0,2.0,2.0,37.0
40.76494,-73.98983,2.0,6.0,3.46,1.0,83.0
40.83137,-73.94117,2.0,4.0,0.16,1.0,0.0
40.69645,-73.90223,2.0,1.0,0.04,1.0,0.0
40.66651,-73.97922,31.0,8.0,0.17,1.0,296.0
40.7593,-73.95967,1.0,10.0,0.42,1.0,365.0
40.8362,-73.94063,3.0,5.0,3.0,1.0,33.0
40.67546,-73.97528,365.0,0.0,0.252,1.0,364.0
40.64159,-73.9796,2.0,9.0,1.75,1.0,0.0
40.74779,-73.98859,4.0,9.0,1.46,1.0,314.0
40.73158,-73.987,3.0,0.0,0.06,1.0,0.0
40.6904,-73.99376,3.0,21.0,0.95,1.0,15.0
40.7442,-73.97176,30.0,0.0,0.356,23.0,330.0
40.70485,-74.00822,3.0,0.0,1.2,1.0,42.0
40.69945,-73.92148,3.0,54.0,0.65,1.0,3.0
40.72102,-73.99469,3.0,122.0,2.35,1.0,113.0
40.83426,-73.94758,2.0,17.0,0.27,2.0,34.0
40.76084,-73.99899,30.0,0.0,0.372,18.0,365.0
40.74391,-73.97151,3.0,15.0,0.55,1.0,0.0
40.69067,-73.93917,1.0,49.0,2.65,1.0,47.0
40.67705,-73.99607,1.0,3.0,0.06,2.0,0.0
40.73508,-73.98477,3.0,21.0,1.86,2.0,10.0
40.66455,-73.99205,4.0,9.0,0.23,3.0,365.0
40.675,-73.91903,30.0,2.0,0.23,2.0,89.0
40.70806,-73.94224,3.0,1.0,0.05,1.0,0.0
40.73787,-73.95385,3.0,34.0,0.37,28.0,60.0
40.71688,-73.9904,31.0,0.0,0.2700000000000001,1.0,179.0
40.61391,-73.95798,7.0,2.0,0.09,4.0,343.0
40.6591,-73.96116,2.0,13.0,0.36,1.0,365.0
40.58581,-73.9383,2.0,13.0,0.27,1.0,0.0
40.70903,-73.95936,1.0,4.0,0.1,1.0,0.0
40.71055,-74.00623,3.0,5.0,4.55,1.0,65.0
40.82384,-73.94776,4.0,2.0,0.32,1.0,24.0
40.7571,-73.92792,1.0,254.0,5.61,3.0,11.0
40.66829,-73.98779,4.0,167.0,1.34,3.0,314.0
40.83714,-73.93713,1.0,9.0,0.2,1.0,0.0
40.69161,-73.96572,30.0,8.0,0.18,1.0,18.0
40.71171,-73.96101,30.0,50.0,0.72,1.0,0.0
40.70455,-73.81528,1.0,0.0,1.732,18.0,309.0
40.84218,-73.90969,2.0,0.0,0.71,2.0,348.0
40.68195,-73.95328,3.0,0.0,0.264,2.0,83.0
40.78406,-73.95294,14.0,1.0,0.02,1.0,0.0
40.78932,-73.97359,30.0,0.0,0.326,9.0,312.0
40.69312,-73.94073,31.0,4.0,0.28,10.0,341.0
40.74562,-74.00538,1.0,0.0,0.06600000000000002,3.0,0.0
40.76227,-73.93034,1.0,0.0,0.05,1.0,0.0
40.75124,-73.98451,3.0,2.0,2.0,1.0,40.0
40.80114,-73.96378,2.0,211.0,2.54,3.0,126.0
40.66734,-73.95637,2.0,4.0,0.47,1.0,0.0
40.65145,-73.94553,2.0,83.0,4.43,1.0,346.0
40.63368,-74.01956,3.0,8.0,0.83,1.0,125.0
40.6848,-73.92974,2.0,5.0,1.39,2.0,64.0
40.68855,-73.9443,5.0,28.0,2.96,1.0,225.0
40.77707,-73.91887,5.0,14.0,0.49,1.0,1.0
40.74849,-73.98957,5.0,106.0,2.99,1.0,263.0
40.78804,-73.94906,1.0,142.0,2.81,4.0,223.0
40.74741,-73.98732,3.0,16.0,2.44,1.0,321.0
40.69238,-73.73646,2.0,13.0,1.49,2.0,77.0
40.69069,-73.9298,3.0,3.0,3.0,1.0,235.0
40.74511,-73.9778,3.0,72.0,2.55,1.0,249.0
40.65657,-74.00358,1.0,23.0,0.73,4.0,325.0
40.68436,-73.93564,2.0,17.0,3.75,2.0,214.0
40.80104,-73.96041,1.0,0.0,0.022000000000000002,1.0,0.0
40.72807,-73.89826,2.0,0.0,1.2,1.0,327.0
40.63397,-73.9654,3.0,121.0,3.38,1.0,280.0
40.72167,-73.99075,30.0,2.0,0.06,1.0,0.0
40.69423,-73.91945,3.0,1.0,1.0,3.0,96.0
40.70322,-73.92718,30.0,1.0,1.0,3.0,297.0
40.82244,-73.94994,2.0,42.0,4.08,2.0,257.0
40.73319,-74.00225,1.0,2.0,0.05,1.0,0.0
40.7359,-74.00191,1.0,107.0,3.25,1.0,83.0
40.74817,-73.91886,1.0,1.0,0.04,1.0,0.0
40.71882,-73.95562,3.0,0.0,0.096,2.0,0.0
40.68018,-73.96582,16.0,9.0,0.24,1.0,0.0
40.83354,-73.94203,1.0,72.0,5.37,6.0,53.0
40.75571,-73.99647,2.0,19.0,1.8,47.0,331.0
40.71843,-73.95725,1.0,0.0,0.036,1.0,0.0
40.83734,-73.94506,2.0,1.0,0.07,1.0,210.0
40.68211,-73.92695,5.0,2.0,0.76,2.0,71.0
40.67939,-73.99598,4.0,11.0,0.28,1.0,159.0
40.79702,-73.96256,3.0,2.0,2.0,1.0,0.0
40.76438,-73.9886,1.0,96.0,3.63,1.0,253.0
40.77798,-73.95251,2.0,21.0,0.57,1.0,16.0
40.81285,-73.95439,2.0,3.0,0.09,1.0,0.0
40.80364,-73.96541,3.0,1.0,0.03,1.0,0.0
40.71907,-73.99698,3.0,7.0,0.46,1.0,0.0
40.6669,-73.97827,2.0,1.0,0.03,1.0,0.0
40.58756,-73.81371,1.0,41.0,3.34,2.0,140.0
40.76608,-73.99203,2.0,1.0,0.02,1.0,0.0
40.7141,-73.95064,28.0,28.0,1.01,6.0,303.0
40.71235,-73.99071,21.0,0.0,0.546,1.0,332.0
40.69872,-73.92718,1.0,19.0,0.72,2.0,0.0
40.71246,-73.88784,2.0,6.0,0.62,1.0,156.0
40.67709,-73.98494,2.0,1.0,1.0,1.0,61.0
40.72587,-74.00186,4.0,68.0,0.95,1.0,21.0
40.6991,-73.92338,1.0,7.0,0.93,1.0,0.0
40.7251,-73.98914,2.0,0.0,0.27999999999999997,1.0,0.0
40.69705,-73.92585,1.0,0.0,0.656,1.0,1.0
40.70288,-73.91506,4.0,5.0,0.12,1.0,2.0
40.69364,-73.78025,2.0,46.0,1.34,2.0,361.0
40.65204,-73.94938,4.0,104.0,1.32,1.0,338.0
40.58422,-73.94079,4.0,128.0,1.34,2.0,90.0
40.69467,-73.9501,5.0,20.0,0.38,1.0,52.0
40.69414,-73.9556,3.0,10.0,0.93,34.0,332.0
40.72409,-73.95039,5.0,5.0,1.17,4.0,68.0
40.77403,-73.92213,2.0,9.0,1.6,1.0,354.0
40.69933,-73.92463,2.0,31.0,2.34,1.0,353.0
40.6205,-74.07451,2.0,242.0,4.09,1.0,256.0
40.76124,-73.99611,2.0,0.0,0.496,3.0,365.0
40.64126,-73.97797,1.0,2.0,2.0,1.0,53.0
40.80197,-73.93888,1.0,0.0,0.030000000000000006,1.0,0.0
40.76227,-73.86451,1.0,1.0,1.0,1.0,48.0
40.70673,-74.0051,29.0,0.0,0.8480000000000001,327.0,361.0
40.60514,-74.07367,1.0,26.0,0.58,1.0,333.0
40.6334,-74.0212,1.0,0.0,0.484,1.0,342.0
40.7044,-74.00851,1.0,0.0,0.033999999999999996,1.0,0.0
40.76231,-73.92354,2.0,1.0,0.03,1.0,0.0
40.64843,-73.93549,1.0,8.0,5.0,1.0,334.0
40.72927,-73.9477,2.0,14.0,6.18,1.0,45.0
40.70713,-73.94537,2.0,233.0,4.38,1.0,5.0
40.75927,-73.98592,7.0,0.0,0.05600000000000001,1.0,0.0
40.71228,-73.96103,5.0,0.0,0.066,1.0,0.0
40.69404,-73.9875,1.0,0.0,0.754,1.0,-999.0
40.73943,-73.98135,3.0,20.0,0.42,1.0,0.0
40.70494,-74.00964,1.0,8.0,0.89,1.0,0.0
40.69694,-73.97493,30.0,1.0,0.11,2.0,177.0
40.74012,-74.00537,2.0,56.0,4.35,1.0,21.0
40.73523,-74.00607,2.0,2.0,0.04,1.0,0.0
40.72062,-73.98425,1.0,46.0,2.88,1.0,106.0
40.73101,-73.97347,1.0,17.0,1.12,2.0,0.0
40.71044,-73.93987,30.0,4.0,0.08,2.0,254.0
40.78319,-73.97762,2.0,8.0,0.24,1.0,89.0
40.81995,-73.95266,1.0,0.0,0.044000000000000004,1.0,0.0
40.72713,-73.95509,1.0,1.0,0.21,2.0,2.0
40.72705,-73.9933,4.0,4.0,0.22,1.0,7.0
40.7214,-73.99635,1.0,18.0,0.38,3.0,0.0
40.70004,-73.89864,5.0,0.0,0.088,1.0,0.0
40.79935,-73.95399,1.0,2.0,0.06,1.0,0.0
40.70426,-73.94542,1.0,13.0,5.13,2.0,76.0
40.67382,-73.96642,4.0,0.0,1.078,1.0,28.0
40.71353,-73.96216,2.0,1.0,0.05,1.0,0.0
40.85391,-73.93649,3.0,18.0,1.78,1.0,298.0
40.63442,-74.00433,2.0,17.0,2.51,1.0,243.0
40.66123,-73.93428,3.0,37.0,0.62,1.0,310.0
40.73204,-74.00399,4.0,0.0,0.028000000000000004,1.0,0.0
40.75584,-73.96979,1.0,38.0,1.01,1.0,361.0
40.76205,-73.91379,1.0,190.0,5.2,2.0,132.0
40.68966,-73.95353,4.0,0.0,0.08800000000000001,1.0,0.0
40.68035,-73.97162,7.0,21.0,0.3,1.0,158.0
40.76407,-73.99203,2.0,0.0,0.05,1.0,0.0
40.6421,-73.99732,1.0,12.0,0.65,4.0,348.0
40.74434,-73.91108,2.0,0.0,0.04,1.0,0.0
40.76203,-73.96183,1.0,0.0,0.03,1.0,0.0
40.72513,-73.94829,2.0,21.0,1.37,1.0,336.0
40.59731,-73.93381,7.0,0.0,0.328,2.0,171.0
40.67847,-73.91244,1.0,12.0,1.89,17.0,86.0
40.72697,-74.00098,2.0,29.0,1.31,1.0,177.0
40.62961,-74.02616,2.0,5.0,2.42,2.0,161.0
40.75855,-73.98931,30.0,19.0,0.54,1.0,2.0
40.7225,-73.98267,5.0,4.0,0.05,1.0,0.0
40.74769,-73.87203,1.0,1.0,0.79,1.0,359.0
40.71162,-73.9639,5.0,13.0,0.31,2.0,0.0
40.67417,-73.94028,5.0,102.0,1.88,5.0,147.0
40.7942,-73.94091,1.0,27.0,4.09,1.0,95.0
40.78446,-73.97189,6.0,9.0,0.37,1.0,0.0
40.80541,-73.93658,1.0,54.0,3.74,3.0,180.0
40.80902,-73.9419,3.0,0.0,0.17,1.0,365.0
40.74358,-73.98096,3.0,0.0,0.06200000000000001,1.0,0.0
40.74776,-73.97335,4.0,7.0,0.1,1.0,0.0
40.72114,-73.96307,20.0,1.0,1.0,1.0,122.0
40.74031,-73.9986,3.0,9.0,0.48,1.0,13.0
40.76401,-73.95929,7.0,29.0,1.34,1.0,237.0
40.61999,-74.03181,1.0,34.0,0.8,2.0,281.0
40.72221,-73.99084,2.0,0.0,0.15,1.0,0.0
40.74793,-74.00691,2.0,143.0,2.13,1.0,311.0
40.68873,-73.93881,1.0,118.0,5.48,1.0,21.0
40.72613,-74.00826,90.0,5.0,0.11,1.0,365.0
40.76089,-73.99879,1.0,1.0,0.03,1.0,0.0
40.6428,-73.99297,1.0,0.0,0.022000000000000002,1.0,0.0
40.81554,-73.94144,2.0,12.0,0.81,1.0,4.0
40.80129,-73.95389,2.0,2.0,0.14,4.0,88.0
40.7055,-73.93437,5.0,1.0,1.0,3.0,17.0
40.81254,-73.94204,3.0,1.0,0.04,1.0,0.0
40.68896,-73.99734,1.0,5.0,5.0,1.0,77.0
40.71634,-73.99031,2.0,2.0,0.05,1.0,0.0
40.69188,-73.94742,1.0,0.0,0.088,1.0,0.0
40.70041,-73.92884,5.0,2.0,0.94,2.0,323.0
40.68541,-73.96728,6.0,108.0,1.73,1.0,336.0
40.67387,-73.93944,4.0,1.0,0.33,2.0,311.0
40.72065,-73.959,14.0,1.0,0.02,1.0,296.0
40.76374,-73.87103,1.0,430.0,13.45,5.0,347.0
40.71433,-73.95857,2.0,78.0,2.27,1.0,309.0
40.8084,-73.94439,2.0,18.0,2.34,2.0,188.0
40.68658,-73.9891,2.0,17.0,0.36,1.0,0.0
40.67211,-73.976,3.0,27.0,0.45,1.0,68.0
40.68445,-73.93785,3.0,153.0,3.17,1.0,174.0
40.73431,-73.95928,2.0,3.0,0.08,1.0,0.0
40.76389,-73.98872,1.0,8.0,2.79,5.0,95.0
40.68527,-73.93924,2.0,1.0,0.05,1.0,0.0
40.75898,-73.99035,7.0,18.0,0.7,1.0,242.0
40.68892,-73.97329,3.0,1.0,0.19,1.0,0.0
40.68572,-73.96627,14.0,5.0,0.17,2.0,186.0
40.75622,-73.96768,1.0,0.0,0.022,1.0,0.0
40.79945,-73.95411,1.0,1.0,0.27,5.0,244.0
40.72292,-73.94924,3.0,13.0,0.22,1.0,0.0
40.711,-73.96218,180.0,0.0,0.19,1.0,365.0
40.76033,-73.98636,1.0,5.0,1.85,7.0,363.0
40.7608,-73.96032,30.0,0.0,0.23000000000000004,121.0,364.0
40.74524,-73.90637,30.0,0.0,0.476,103.0,269.0
40.66596,-73.94936,1.0,13.0,0.39,8.0,311.0
40.76207,-73.98945,1.0,162.0,3.29,11.0,1.0
40.69546,-73.97303,4.0,0.0,0.041999999999999996,1.0,0.0
40.86623,-73.91993,1.0,1.0,0.02,1.0,0.0
40.82201,-73.95444,2.0,19.0,1.4,2.0,84.0
40.7015,-73.93566,7.0,5.0,0.53,1.0,0.0
40.75215,-73.93913,7.0,9.0,0.19,1.0,9.0
40.74317,-73.97508,1.0,0.0,0.026000000000000002,1.0,0.0
40.72913,-73.9436,3.0,39.0,0.91,13.0,53.0
40.68882,-73.98629,2.0,2.0,0.06,1.0,0.0
40.73808,-74.00254,30.0,3.0,0.16,1.0,83.0
40.76765,-73.95507,10.0,4.0,0.16,1.0,0.0
40.63655,-73.95424,1.0,1.0,0.02,1.0,0.0
40.71284,-74.00844,30.0,0.0,0.20400000000000001,232.0,185.0
40.76804,-73.92161,5.0,1.0,0.16,2.0,55.0
40.66409,-73.9909,1.0,90.0,5.97,1.0,212.0
40.71784,-73.96363,1.0,18.0,1.62,2.0,9.0
40.73278,-73.95368,1.0,0.0,0.672,33.0,180.0
40.82104,-73.93915,7.0,3.0,0.13,8.0,326.0
40.72621,-73.99028,30.0,0.0,0.308,9.0,310.0
40.68362,-73.95692,1.0,1.0,0.67,1.0,95.0
40.69932,-73.91191,3.0,7.0,0.48,1.0,6.0
40.62951,-74.02319,7.0,0.0,0.328,1.0,126.0
40.71984,-73.94303,30.0,11.0,0.35,8.0,136.0
40.71421,-73.95421,1.0,13.0,1.63,2.0,64.0
40.73201,-73.95699,5.0,0.0,0.504,1.0,77.0
40.80739,-73.94196,4.0,91.0,1.95,3.0,4.0
40.75951,-73.92821,3.0,42.0,0.99,1.0,3.0
40.7614,-73.98682,3.0,9.0,0.45,3.0,0.0
40.71642,-74.00667,30.0,1.0,0.07,87.0,262.0
40.7179,-73.98192,2.0,8.0,2.55,1.0,324.0
40.67219,-73.95461,30.0,18.0,0.36,3.0,339.0
40.76078,-73.87661,1.0,97.0,3.86,2.0,149.0
40.70801,-73.94787,3.0,0.0,0.32,1.0,0.0
40.64769,-73.97435,1.0,122.0,4.21,3.0,222.0
40.70835,-73.955,3.0,4.0,0.13,1.0,0.0
40.70689,-74.01451,2.0,7.0,0.15,1.0,0.0
40.71512,-73.81928,4.0,6.0,0.29,2.0,353.0
40.74674,-73.98735,1.0,3.0,3.0,5.0,269.0
40.73119,-74.00615,3.0,20.0,0.29,1.0,0.0
40.68994,-73.95783,3.0,5.0,0.32,2.0,365.0
40.69838,-73.84228,7.0,0.0,0.40800000000000003,3.0,122.0
40.68106,-73.9292,3.0,29.0,1.57,1.0,118.0
40.74507,-73.90738,1.0,10.0,0.21,1.0,0.0
40.6459,-73.9642,3.0,64.0,2.07,1.0,277.0
40.79982,-73.96411,4.0,1.0,0.04,1.0,0.0
40.79943,-73.95376,3.0,6.0,1.59,1.0,10.0
40.72103,-73.98434,2.0,2.0,0.09,1.0,0.0
40.71443,-73.94153,2.0,2.0,0.06,1.0,310.0
40.7458,-73.9957,32.0,29.0,3.94,1.0,2.0
40.64762,-74.08682,3.0,3.0,1.76,1.0,232.0
40.70549,-73.91527,2.0,34.0,1.33,3.0,319.0
40.6719,-73.93475,7.0,5.0,0.25,1.0,36.0
40.76059,-73.9965,3.0,4.0,2.45,1.0,23.0
40.74497,-74.00571,3.0,2.0,0.26,1.0,0.0
40.75505,-73.99531,7.0,6.0,0.5,47.0,332.0
40.62713,-73.95221,3.0,0.0,0.27,1.0,0.0
40.78909,-73.94956,1.0,21.0,6.0,5.0,87.0
40.61609,-73.95893,1.0,2.0,0.11,1.0,0.0
40.89756,-73.85639,1.0,130.0,5.76,4.0,148.0
40.64621,-73.96208,14.0,0.0,0.492,1.0,76.0
40.72425,-74.00331,2.0,3.0,0.25,2.0,0.0
40.69539,-73.9285,7.0,7.0,0.19,1.0,0.0
40.79977,-73.96198,5.0,4.0,0.59,1.0,3.0
40.70504,-74.00787,2.0,6.0,1.26,1.0,0.0
40.65762,-73.96129,1.0,0.0,0.18,1.0,89.0
40.67106,-73.95463,3.0,238.0,2.6,1.0,297.0
40.86143,-73.84556,2.0,2.0,2.0,2.0,169.0
40.58773,-73.81367,1.0,61.0,4.49,2.0,129.0
40.72517,-73.99023,3.0,3.0,0.07,1.0,0.0
40.70515,-73.92349,2.0,5.0,0.22,2.0,0.0
40.67477,-73.95313,2.0,1.0,0.07,1.0,0.0
40.70425,-74.00856,30.0,0.0,0.2,232.0,304.0
40.71997,-73.98491,2.0,23.0,3.35,1.0,344.0
40.72734,-73.98389,1.0,10.0,3.75,5.0,97.0
40.71769,-73.96339,3.0,20.0,1.04,4.0,318.0
40.70539,-73.90857,2.0,2.0,1.0,3.0,59.0
40.81596,-73.95999,6.0,34.0,0.93,3.0,90.0
40.7478,-73.99995,4.0,3.0,0.32,1.0,0.0
40.6866,-73.91221,3.0,0.0,0.262,1.0,0.0
40.73675,-73.998,1.0,13.0,1.2,2.0,7.0
40.8076,-73.95274,50.0,0.0,0.05600000000000001,1.0,0.0
40.85295,-73.93595,2.0,0.0,0.808,1.0,67.0
40.70985,-73.94738,2.0,0.0,0.06600000000000002,1.0,0.0
40.86665,-73.8954,3.0,26.0,1.68,1.0,15.0
40.66898,-73.94209,3.0,165.0,4.09,5.0,272.0
40.71504,-73.98879,1.0,2.0,0.05,1.0,0.0
40.68805,-73.96952,2.0,131.0,3.09,2.0,0.0
40.62755,-73.96097,1.0,1.0,0.03,1.0,0.0
40.69427,-73.91995,3.0,0.0,0.782,3.0,100.0
40.56629,-74.10331,2.0,18.0,1.67,1.0,178.0
40.80043,-73.95859,2.0,31.0,4.84,4.0,112.0
40.67737,-73.97159,8.0,1.0,0.15,1.0,156.0
40.70834,-73.96646,2.0,0.0,0.608,1.0,339.0
40.70306,-73.92526,3.0,23.0,0.33,1.0,67.0
40.70727,-74.01026,2.0,3.0,1.58,327.0,341.0
40.81936,-73.95788,1.0,2.0,0.15,1.0,89.0
40.7453,-73.99333,30.0,1.0,0.03,2.0,236.0
40.75575,-73.98736,1.0,0.0,0.544,7.0,294.0
40.74903,-73.98528,1.0,7.0,1.1,1.0,0.0
40.67763,-73.95943,1.0,5.0,0.11,1.0,0.0
40.79098,-73.97384,30.0,0.0,0.1,9.0,343.0
40.79616,-73.97506,1.0,0.0,0.07600000000000001,1.0,0.0
40.76486,-73.99479,30.0,8.0,0.2,31.0,298.0
40.76104,-73.9885,3.0,4.0,0.12,1.0,0.0
40.67471,-73.88905,3.0,56.0,3.19,8.0,305.0
40.666,-73.88858,2.0,0.0,0.288,1.0,88.0
40.63516,-74.00078,1.0,55.0,5.16,2.0,59.0
40.66528,-73.93293,2.0,1.0,0.02,1.0,0.0
40.68425,-73.92214,7.0,2.0,0.32,1.0,31.0
40.74804,-73.94172,2.0,8.0,0.56,1.0,0.0
40.86158,-73.92393,1.0,0.0,0.042,1.0,0.0
40.67637,-73.91352,1.0,6.0,1.5,1.0,327.0
40.72296,-73.99259,1.0,1.0,0.16,2.0,0.0
40.79725,-73.93311,2.0,33.0,2.63,2.0,304.0
40.72001,-73.75402,2.0,57.0,1.26,1.0,317.0
40.70445,-74.01521,6.0,10.0,0.48,1.0,160.0
40.75009,-73.87799,1.0,3.0,3.0,4.0,350.0
40.78569,-73.97048,30.0,1.0,0.05,16.0,329.0
40.77445,-73.98002,30.0,8.0,0.24,1.0,328.0
40.87015,-73.85582,4.0,35.0,3.13,1.0,169.0
40.68105,-73.91256,2.0,7.0,2.69,10.0,353.0
40.78296,-73.98252,2.0,47.0,2.79,1.0,269.0
40.80237,-73.96695,20.0,0.0,0.17600000000000002,2.0,95.0
40.75717,-73.92831,4.0,19.0,3.0,1.0,31.0
40.66827,-73.98205,5.0,2.0,0.76,1.0,9.0
40.77338,-73.98887,7.0,14.0,0.16,1.0,205.0
40.71759,-73.94549,2.0,9.0,0.46,3.0,0.0
40.69442,-73.96016,30.0,53.0,1.05,11.0,201.0
40.68638,-73.91368,2.0,148.0,2.86,5.0,112.0
40.75893,-73.99,3.0,0.0,0.252,4.0,0.0
40.66266,-73.98885,3.0,4.0,0.09,1.0,0.0
40.77414,-73.94643,30.0,4.0,0.3,10.0,99.0
40.64737,-74.01357,2.0,60.0,1.71,1.0,4.0
40.69546,-73.96188,3.0,163.0,5.22,2.0,53.0
40.6757,-73.88925,3.0,22.0,2.89,2.0,285.0
40.84534,-73.93479,2.0,13.0,1.72,1.0,126.0
40.70454,-73.9299,2.0,13.0,0.34,7.0,317.0
40.777,-73.95253,1.0,0.0,0.032,1.0,0.0
40.80002,-73.95559,2.0,14.0,0.23,1.0,172.0
40.71622,-73.94273,14.0,54.0,1.61,2.0,86.0
40.67523,-73.92326,7.0,77.0,2.92,3.0,74.0
40.77991,-73.95267,30.0,0.0,0.346,91.0,311.0
40.76558,-73.98785,1.0,3.0,1.76,6.0,365.0
40.7328,-73.99899,1.0,39.0,1.75,1.0,55.0
40.7645,-73.99447,30.0,3.0,0.12,31.0,341.0
40.78233,-73.98415,3.0,20.0,1.08,1.0,36.0
40.71853,-73.96287,3.0,0.0,0.048,1.0,0.0
40.6774,-73.94566,28.0,13.0,0.22,3.0,318.0
40.72312,-73.93608,1.0,3.0,2.43,5.0,349.0
40.73103,-74.00141,27.0,4.0,0.24,1.0,153.0
40.67234,-73.92721,2.0,50.0,2.26,4.0,302.0
40.76043,-73.97075,3.0,3.0,0.31,2.0,127.0
40.7172,-73.95983,9.0,1.0,0.02,1.0,0.0
40.70414,-73.92888,2.0,24.0,0.58,1.0,0.0
40.83113,-73.94924,1.0,0.0,0.18600000000000003,1.0,0.0
40.67761,-73.97667,2.0,20.0,1.6,2.0,19.0
40.77266,-73.90268,1.0,1.0,0.03,1.0,0.0
40.74509,-73.99135,2.0,4.0,4.0,1.0,197.0
40.73333,-73.79514,1.0,0.0,0.5740000000000001,1.0,365.0
40.70156,-73.98199,2.0,37.0,1.09,1.0,83.0
40.72974,-73.95163,5.0,2.0,0.05,1.0,0.0
40.60754,-73.95297,1.0,0.0,0.031999999999999994,1.0,0.0
40.76726,-73.96333,2.0,42.0,2.81,1.0,81.0
40.77979,-73.95297,1.0,11.0,0.96,1.0,30.0
40.82974,-73.92092,1.0,0.0,0.282,1.0,89.0
40.65135,-74.00487,1.0,18.0,1.87,4.0,161.0
40.69958,-73.90825,3.0,0.0,0.10800000000000001,1.0,0.0
40.72389,-73.98934,6.0,1.0,0.16,1.0,128.0
40.71547,-73.94686,2.0,3.0,0.27,1.0,54.0
40.75546,-73.91768,4.0,9.0,0.21,1.0,0.0
40.73449,-73.98473,1.0,28.0,2.75,1.0,25.0
40.72997,-73.86523,1.0,27.0,1.46,1.0,365.0
40.76954,-73.94959,1.0,4.0,4.0,1.0,9.0
40.69738,-73.92947,3.0,46.0,3.22,1.0,270.0
40.75386,-73.93677,1.0,15.0,7.26,10.0,348.0
40.78615,-73.94295,30.0,19.0,0.35,3.0,0.0
40.69264,-73.98542,1.0,11.0,0.8,1.0,8.0
40.72224,-74.00356,14.0,1.0,0.05,1.0,0.0
40.85131,-73.94059,1.0,0.0,0.024,1.0,0.0
40.82523,-73.95383,3.0,37.0,0.81,1.0,61.0
40.6779,-73.97991,1.0,1.0,0.1,1.0,276.0
40.71173,-73.96487,5.0,0.0,0.264,1.0,89.0
40.7706,-73.98919,1.0,7.0,0.13,1.0,0.0
40.76616,-73.98441,1.0,39.0,1.83,1.0,0.0
40.72343,-73.77435,1.0,0.0,0.124,1.0,0.0
40.60452,-73.97103,7.0,0.0,0.04,2.0,0.0
40.68505,-73.95684,2.0,86.0,0.87,1.0,102.0
40.77428,-73.95363,4.0,0.0,0.038,1.0,0.0
40.74259,-73.99589,29.0,0.0,0.296,96.0,230.0
40.70795,-74.01096,2.0,9.0,2.35,327.0,262.0
40.68639,-73.93263,3.0,8.0,0.41,1.0,229.0
